code,ticker_code,name,market_product_category,source_date
2795,2795.T,日本プリメックス,スタンダード（内国株式）,2026-02-28
2796,2796.T,ファーマライズホールディングス,スタンダード（内国株式）,2026-02-28
2798,2798.T,ワイズテーブルコーポレーション,スタンダード（内国株式）,2026-02-28
2801,2801.T,キッコーマン,プライム（内国株式）,2026-02-28
2802,2802.T,味の素,プライム（内国株式）,2026-02-28
2804,2804.T,ブルドックソース,プライム（内国株式）,2026-02-28
2805,2805.T,ヱスビー食品,スタンダード（内国株式）,2026-02-28
2806,2806.T,ユタカフーズ,スタンダード（内国株式）,2026-02-28
2809,2809.T,キユーピー,プライム（内国株式）,2026-02-28
2810,2810.T,ハウス食品グループ本社,プライム（内国株式）,2026-02-28
2811,2811.T,カゴメ,プライム（内国株式）,2026-02-28
2813,2813.T,和弘食品,スタンダード（内国株式）,2026-02-28
2814,2814.T,佐藤食品工業,スタンダード（内国株式）,2026-02-28
2815,2815.T,アリアケジャパン,プライム（内国株式）,2026-02-28
2816,2816.T,ダイショー,スタンダード（内国株式）,2026-02-28
2818,2818.T,ピエトロ,スタンダード（内国株式）,2026-02-28
2819,2819.T,エバラ食品工業,スタンダード（内国株式）,2026-02-28
2820,2820.T,やまみ,スタンダード（内国株式）,2026-02-28
2831,2831.T,はごろもフーズ,スタンダード（内国株式）,2026-02-28
285A,285A.T,キオクシアホールディングス,プライム（内国株式）,2026-02-28
2871,2871.T,ニチレイ,プライム（内国株式）,2026-02-28
2872,2872.T,セイヒョー,スタンダード（内国株式）,2026-02-28
2874,2874.T,横浜冷凍,プライム（内国株式）,2026-02-28
2875,2875.T,東洋水産,プライム（内国株式）,2026-02-28
2876,2876.T,デルソーレ,スタンダード（内国株式）,2026-02-28
2877,2877.T,日東ベスト,スタンダード（内国株式）,2026-02-28
287A,287A.T,黒田グループ,スタンダード（内国株式）,2026-02-28
2882,2882.T,イートアンドホールディングス,プライム（内国株式）,2026-02-28
2883,2883.T,大冷,スタンダード（内国株式）,2026-02-28
2884,2884.T,ヨシムラ・フード・ホールディングス,プライム（内国株式）,2026-02-28
2892,2892.T,日本食品化工,スタンダード（内国株式）,2026-02-28
2894,2894.T,石井食品,スタンダード（内国株式）,2026-02-28
2897,2897.T,日清食品ホールディングス,プライム（内国株式）,2026-02-28
2901,2901.T,ウェルディッシュ,スタンダード（内国株式）,2026-02-28
2903,2903.T,シノブフーズ,スタンダード（内国株式）,2026-02-28
2904,2904.T,一正蒲鉾,スタンダード（内国株式）,2026-02-28
2907,2907.T,あじかん,スタンダード（内国株式）,2026-02-28
2908,2908.T,フジッコ,プライム（内国株式）,2026-02-28
2910,2910.T,ロック・フィールド,プライム（内国株式）,2026-02-28
2911,2911.T,旭松食品,スタンダード（内国株式）,2026-02-28
2914,2914.T,日本たばこ産業,プライム（内国株式）,2026-02-28
2915,2915.T,ケンコーマヨネーズ,プライム（内国株式）,2026-02-28
2916,2916.T,仙波糖化工業,スタンダード（内国株式）,2026-02-28
2917,2917.T,大森屋,スタンダード（内国株式）,2026-02-28
2918,2918.T,わらべや日洋ホールディングス,プライム（内国株式）,2026-02-28
2922,2922.T,なとり,プライム（内国株式）,2026-02-28
2923,2923.T,サトウ食品,スタンダード（内国株式）,2026-02-28
2924,2924.T,イフジ産業,スタンダード（内国株式）,2026-02-28
2926,2926.T,篠崎屋,スタンダード（内国株式）,2026-02-28
2927,2927.T,AFC-HDアムスライフサイエンス,スタンダード（内国株式）,2026-02-28
2929,2929.T,ファーマフーズ,プライム（内国株式）,2026-02-28
2930,2930.T,北の達人コーポレーション,プライム（内国株式）,2026-02-28
2931,2931.T,ユーグレナ,プライム（内国株式）,2026-02-28
2932,2932.T,STIフードホールディングス,スタンダード（内国株式）,2026-02-28
2933,2933.T,紀文食品,プライム（内国株式）,2026-02-28
2935,2935.T,ピックルスホールディングス,プライム（内国株式）,2026-02-28
2938,2938.T,オカムラ食品工業,スタンダード（内国株式）,2026-02-28
2961,2961.T,日本調理機,スタンダード（内国株式）,2026-02-28
2962,2962.T,テクニスコ,スタンダード（内国株式）,2026-02-28
2970,2970.T,GLC GROUP,スタンダード（内国株式）,2026-02-28
2975,2975.T,スター・マイカ・ホールディングス,プライム（内国株式）,2026-02-28
297A,297A.T,アルピコホールディングス,スタンダード（内国株式）,2026-02-28
2980,2980.T,SREホールディングス,プライム（内国株式）,2026-02-28
2982,2982.T,ADワークスグループ,プライム（内国株式）,2026-02-28
2984,2984.T,ヤマイチエステート,スタンダード（内国株式）,2026-02-28
2991,2991.T,ランドネット,スタンダード（内国株式）,2026-02-28
2993,2993.T,長栄,スタンダード（内国株式）,2026-02-28
2999,2999.T,ホームポジション,スタンダード（内国株式）,2026-02-28
3001,3001.T,片倉工業,スタンダード（内国株式）,2026-02-28
3002,3002.T,グンゼ,プライム（内国株式）,2026-02-28
3003,3003.T,ヒューリック,プライム（内国株式）,2026-02-28
3004,3004.T,神栄,スタンダード（内国株式）,2026-02-28
300A,300A.T,MIC,スタンダード（内国株式）,2026-02-28
3010,3010.T,ポラリス・ホールディングス,スタンダード（内国株式）,2026-02-28
3011,3011.T,バナーズ,スタンダード（内国株式）,2026-02-28
3020,3020.T,アプライド,スタンダード（内国株式）,2026-02-28
3021,3021.T,パシフィックネット,スタンダード（内国株式）,2026-02-28
3023,3023.T,ラサ商事,スタンダード（内国株式）,2026-02-28
3024,3024.T,クリエイト,スタンダード（内国株式）,2026-02-28
3028,3028.T,アルペン,プライム（内国株式）,2026-02-28
3030,3030.T,ハブ,スタンダード（内国株式）,2026-02-28
3031,3031.T,ラクーンホールディングス,プライム（内国株式）,2026-02-28
3034,3034.T,クオールホールディングス,プライム（内国株式）,2026-02-28
3035,3035.T,ケイティケイ,スタンダード（内国株式）,2026-02-28
3036,3036.T,アルコニックス,プライム（内国株式）,2026-02-28
3038,3038.T,神戸物産,プライム（内国株式）,2026-02-28
3040,3040.T,ソリトンシステムズ,プライム（内国株式）,2026-02-28
3041,3041.T,ビューティカダンホールディングス,スタンダード（内国株式）,2026-02-28
3042,3042.T,セキュアヴェイル,スタンダード（内国株式）,2026-02-28
3045,3045.T,カワサキ,スタンダード（内国株式）,2026-02-28
3046,3046.T,ジンズホールディングス,プライム（内国株式）,2026-02-28
3048,3048.T,ビックカメラ,プライム（内国株式）,2026-02-28
3050,3050.T,DCMホールディングス,プライム（内国株式）,2026-02-28
3053,3053.T,ペッパーフードサービス,スタンダード（内国株式）,2026-02-28
3054,3054.T,ハイパー,スタンダード（内国株式）,2026-02-28
3058,3058.T,三洋堂ホールディングス,スタンダード（内国株式）,2026-02-28
3059,3059.T,ヒラキ,スタンダード（内国株式）,2026-02-28
3064,3064.T,MonotaRO,プライム（内国株式）,2026-02-28
3065,3065.T,ライフフーズ,スタンダード（内国株式）,2026-02-28
3067,3067.T,東京一番フーズ,スタンダード（内国株式）,2026-02-28
3068,3068.T,WDI,スタンダード（内国株式）,2026-02-28
3069,3069.T,JFLAホールディングス,スタンダード（内国株式）,2026-02-28
3071,3071.T,ストリーム,スタンダード（内国株式）,2026-02-28
3075,3075.T,銚子丸,スタンダード（内国株式）,2026-02-28
3076,3076.T,あい ホールディングス,プライム（内国株式）,2026-02-28
3077,3077.T,ホリイフードサービス,スタンダード（内国株式）,2026-02-28
3079,3079.T,ディーブイエックス,スタンダード（内国株式）,2026-02-28
3080,3080.T,ジェーソン,スタンダード（内国株式）,2026-02-28
3082,3082.T,きちりホールディングス,スタンダード（内国株式）,2026-02-28
3083,3083.T,スターシーズ,スタンダード（内国株式）,2026-02-28
3086,3086.T,J.フロント リテイリング,プライム（内国株式）,2026-02-28
3087,3087.T,ドトール・日レスホールディングス,プライム（内国株式）,2026-02-28
3088,3088.T,マツキヨココカラ&カンパニー,プライム（内国株式）,2026-02-28
3089,3089.T,テクノアルファ,スタンダード（内国株式）,2026-02-28
3091,3091.T,ブロンコビリー,プライム（内国株式）,2026-02-28
3092,3092.T,ZOZO,プライム（内国株式）,2026-02-28
3093,3093.T,トレジャー・ファクトリー,プライム（内国株式）,2026-02-28
3096,3096.T,オーシャンシステム,スタンダード（内国株式）,2026-02-28
3097,3097.T,物語コーポレーション,プライム（内国株式）,2026-02-28
3099,3099.T,三越伊勢丹ホールディングス,プライム（内国株式）,2026-02-28
3101,3101.T,東洋紡,プライム（内国株式）,2026-02-28
3103,3103.T,ユニチカ,プライム（内国株式）,2026-02-28
3104,3104.T,富士紡ホールディングス,プライム（内国株式）,2026-02-28
3105,3105.T,日清紡ホールディングス,プライム（内国株式）,2026-02-28
3106,3106.T,倉敷紡績,プライム（内国株式）,2026-02-28
3107,3107.T,ダイワボウホールディングス,プライム（内国株式）,2026-02-28
3109,3109.T,シキボウ,プライム（内国株式）,2026-02-28
3110,3110.T,日東紡績,プライム（内国株式）,2026-02-28
3111,3111.T,オーミケンシ,スタンダード（内国株式）,2026-02-28
3113,3113.T,UNIVA・Oakホールディングス,スタンダード（内国株式）,2026-02-28
3116,3116.T,トヨタ紡織,プライム（内国株式）,2026-02-28
3121,3121.T,マーチャント・バンカーズ,スタンダード（内国株式）,2026-02-28
3123,3123.T,サイボー,スタンダード（内国株式）,2026-02-28
3131,3131.T,シンデン・ハイテックス,スタンダード（内国株式）,2026-02-28
3132,3132.T,マクニカホールディングス,プライム（内国株式）,2026-02-28
3134,3134.T,Hamee,スタンダード（内国株式）,2026-02-28
3135,3135.T,マーケットエンタープライズ,スタンダード（内国株式）,2026-02-28
3139,3139.T,ラクト・ジャパン,プライム（内国株式）,2026-02-28
3143,3143.T,オーウイル,スタンダード（内国株式）,2026-02-28
3148,3148.T,クリエイトSDホールディングス,プライム（内国株式）,2026-02-28
3150,3150.T,グリムス,プライム（内国株式）,2026-02-28
3151,3151.T,バイタルケーエスケー・ホールディングス,プライム（内国株式）,2026-02-28
3153,3153.T,八洲電機,プライム（内国株式）,2026-02-28
3154,3154.T,メディアスホールディングス,プライム（内国株式）,2026-02-28
3156,3156.T,レスター,プライム（内国株式）,2026-02-28
3157,3157.T,ジオリーブグループ,スタンダード（内国株式）,2026-02-28
3159,3159.T,丸善CHIホールディングス,スタンダード（内国株式）,2026-02-28
3160,3160.T,大光,スタンダード（内国株式）,2026-02-28
3161,3161.T,アゼアス,スタンダード（内国株式）,2026-02-28
3166,3166.T,OCHIホールディングス,スタンダード（内国株式）,2026-02-28
3167,3167.T,TOKAIホールディングス,プライム（内国株式）,2026-02-28
3168,3168.T,MERF,スタンダード（内国株式）,2026-02-28
3169,3169.T,ミサワ,スタンダード（内国株式）,2026-02-28
3172,3172.T,ティーライフ,スタンダード（内国株式）,2026-02-28
3173,3173.T,Cominix,スタンダード（内国株式）,2026-02-28
3174,3174.T,ハピネス・アンド・ディ,スタンダード（内国株式）,2026-02-28
3175,3175.T,エー・ピーホールディングス,スタンダード（内国株式）,2026-02-28
3176,3176.T,三洋貿易,プライム（内国株式）,2026-02-28
3177,3177.T,ありがとうサービス,スタンダード（内国株式）,2026-02-28
3178,3178.T,チムニー,スタンダード（内国株式）,2026-02-28
3179,3179.T,シュッピン,プライム（内国株式）,2026-02-28
3180,3180.T,ビューティガレージ,プライム（内国株式）,2026-02-28
3181,3181.T,買取王国,スタンダード（内国株式）,2026-02-28
